companyName,sourceType,sourceUrl,capturedAt,evidenceSummary,evidenceStrength,permissionFlag
Ciba Vision Corporation,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K993949,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Cnd Global Technologies, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K190234,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Cobe Laboratories, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K830629,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Codonics.Incorporated,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K251352,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Colon Therapeutics,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K972455,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Concord/Portex,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K912043,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Copal, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K832721,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"CSA Medical, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K171522,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Currie Medical Specialties, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K830333,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Daesung America Co., Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K892978,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Den Tek Oral Care, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K083400,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Denttio, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K153144,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Deseret Medical, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K904121,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Devon Industries, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K954015,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Diasonics, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K813217,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Dxrad Solutions , Ltd.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K082261,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Dynarad Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K932354,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
E.M. Adams,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K813260,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Empi,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K890604,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Engineered Medical Systems,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K000314,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Epm Information Systems, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K923033,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Erbe USA, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K972269,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Eyekor, LLC",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K130453,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Facial Alveodental Implant Rehabilitation, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K852305,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Feops NV,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=DEN200030,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"First Source, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K240009,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Fluidotherapy Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K850640,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Foshan Care Medical Technology Co., Ltd.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K101552,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Freespira, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K233337,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Fresenius Medical Care North America,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K000451,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Fujirebio Dianostics, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K191973,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Fukuda Denshi USA, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K871385,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Ge Dec Medical Systems,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K951765,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Ge Medical Systems Information Technologies,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K900302,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Ge Oec Medical Systems, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K172550,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Gleamer Sas,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K241593,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Glidewell Laboratories-Sleep Devices Group,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K121365,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Grove Video Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K821571,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Gulf Medical Technologies, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K900212,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Gyrus Acmi, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K110852,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Hammer-Plane, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K950098,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Healthdirections, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K883812,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Heartlab, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K954479,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Hemedex Incorporated,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K141869,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Hitachi Aloka Medical,Ltd. (Hitachi Aloka Medical",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K122537,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Hospal Medical Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K771105,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Huntleigh Healthcare, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K963711,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Huntsville Rehabilitation Foundation,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K911568,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Hyland Therapeutic Div., Travenol Laboratories",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K820192,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
I3 Membrane GmbH,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K222727,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Imagexray, LLC",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K212523,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Imatron, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K864046,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Imd, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K863133,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Implant Management of America,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K961861,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Implantech Associates, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K964846,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"In Light Wellness Systems, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K153389,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Indiba USA, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K161458,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Innovative Neurological Devices, LLC",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K182311,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Intec Medical, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K903840,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Integra Neurosciences,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K031086,2026-05-14,opportunityScore=17; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Intelligent Retinal Imaging Systems, LLC",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K141922,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Intelligent Ultrasound Limited,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=DEN220024,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Interventional Therapeutics Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K931025,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Intra Luminal Therapeutics, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K041973,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Jelco Laboratories,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K781857,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Julie Alliance,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K990002,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Kalaco Scientific, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K024377,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Katecho, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K921679,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Kci USA, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K181507,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Kinetic Rehabilitation Instruments, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K954427,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Kjaerulff Rehabilitation A/S,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K040677,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Kone Instruments, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K830432,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Kronner Medical,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K895171,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Kub Technologies, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K103348,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Kung-Ho International, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K840040,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Lake Medical Products, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K872244,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Lakeview Sleep Center,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K130686,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Laralab GmbH,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K242500,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Life Balance Intl., Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K910616,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Ligence Uab,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K253535,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Loredan Biomedical, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K924512,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Luminopia, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K233720,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Macneil Baby Care , Ltd.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K941112,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Magnetic Research, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K931795,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Marquette Electronics, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K964750,2026-05-14,opportunityScore=17; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Martech Medical Products, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K914778,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Medical Device Technologies, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K982960,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Medical Industries America, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K964078,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Medical, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K823261,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Medtronic Navigation, Inc. (Littleton)",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K092564,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Medtronic Vascular,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K955291,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Mexpo Intl., Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K984040,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Michigan Critical Care Consultants, Inc. (D.B.A Mc3 Inc.)",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K230364,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Michigan Instruments, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K833879,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Mick Radio-Nuclear Instruments, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K781274,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Micron Medical Corporation,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K200848,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Microtek Medical, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K062899,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Midwest Analog & Digital, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K780432,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Mistogen Equipment Co.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K760341,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Monad Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K904235,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Mortara Instrument, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K123556,2026-05-14,opportunityScore=17; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Nakanishi, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K131578,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Natural Cycles Nordic AB,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K231274,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Neuralace Medical, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K233364,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Neuro-Fitness, LLC",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K062284,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Neurofitness,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K895175,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Neuromed, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K905596,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Neurotek, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K894097,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
New Horizon Health Care,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K932050,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Nipro Diabetes Systems, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K050312,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Nonin Medical, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K040589,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"North East Monitoring, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K041901,2026-05-14,opportunityScore=17; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
Omni Sales Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K964563,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Oncology Systems, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K051753,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Opti-Med Electronics,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K945972,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
